society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Nd45,Bohogue,xd1180,nort2955,Northern Shoshoni,Uto-Aztecan,EA004,0,0-5%,1860,,
Nd46,Agaiduka,xd1182,nort2955,Northern Shoshoni,Uto-Aztecan,EA004,0,0-5%,1860,,
Nd47,Tukudika,xd1181,nort2955,Northern Shoshoni,Uto-Aztecan,EA004,0,0-5%,1850,,
Nd48,Gosiute,xd1183,gosi1242,Gosiute,Uto-Aztecan,EA004,0,0-5%,1860,with special reference to those of Deep Creek,
Nd49,Antarianunts,xd1184,utee1244,Ute,Uto-Aztecan,EA004,0,0-5%,1860,including the Kaiparowits band,
Nd5,Hukundika,xd1185,nort2955,Northern Shoshoni,Uto-Aztecan,EA004,0,0-5%,1870,,
Nd50,Panguitch,xd1186,utee1244,Ute,Uto-Aztecan,EA004,0,0-5%,1860,,
Nd51,Moapa,xd1187,sout2969,Southern Paiute,Uto-Aztecan,EA004,0,0-5%,1860,,
Nd52,Shivwits,xd1188,sout2969,Southern Paiute,Uto-Aztecan,EA004,0,0-5%,1860,"including the Suwuntsu (St. George), Gunlock, and Uinkaret groups of Southern Paiute",
Nd53,Southern Paiute (Kaibab),xd1189,sout2969,Southern Paiute,Uto-Aztecan,EA004,0,0-5%,1860,,
Nd54,Chemehuevi,xd1190,chem1251,Chemehuevi,Uto-Aztecan,EA004,0,0-5%,1860,Colorado River Reservation,
Nd55,Southern Paiute (Las Vegas),xd1189,sout2969,Southern Paiute,Uto-Aztecan,EA004,0,0-5%,1860,"including the Pahrump, Ash Medows, and Tule Springs groups",
Nd56,San Juan,xd1192,sout2969,Southern Paiute,Uto-Aztecan,EA004,0,0-5%,1860,,
Nd57,Pahvant,xd1193,utee1244,Ute,Uto-Aztecan,EA004,0,0-5%,1860,,
Nd58,Uintah Ute,xd1194,utee1244,Ute,Uto-Aztecan,EA004,0,0-5%,1860,,
Nd59,Moanunts,xd1195,utee1244,Ute,Uto-Aztecan,EA004,0,0-5%,1860,,
Nd6,Washo,xd1196,wash1253,Washo,,EA004,0,0-5%,1850,,
Nd60,Moache,xd1197,utee1244,Ute,Uto-Aztecan,EA004,0,0-5%,1860,,
Nd61,Taviwatsiu,xd1198,utee1244,Ute,Uto-Aztecan,EA004,0,0-5%,1860,,
Nd62,Uncompahgre Ute,xd1199,utee1244,Ute,Uto-Aztecan,EA004,0,0-5%,1860,,
Nd63,Bannock,xd1200,bann1248,Bannock,Uto-Aztecan,EA004,0,0-5%,1860,with special reference to the Eastern Bannock,
Nd64,Wind River Eastern Shoshone,xd1201,nort2955,Northern Shoshoni,Uto-Aztecan,EA004,0,0-5%,1860,with special reference to the Kucundika,
Nd65,Hualapai,xd1202,wala1270,Walapai,Cochimi-Yuman,EA004,0,0-5%,1870,,
Nd66,Yavapai,xd1203,yava1252,Yavapai,Cochimi-Yuman,EA004,0,0-5%,1870,with exdlusive reference to the Northeastern Yavapai,
Nd67,Tolkepaya,xd1204,yava1252,Yavapai,Cochimi-Yuman,EA004,0,0-5%,1870,,
Nd7,Kutenai,xd1205,kute1249,Kutenai,,EA004,0,0-5%,1880,Lower or eastern branch,
Nd8,Chilcotin,xd1206,chil1280,Chilcotin,Athabaskan-Eyak-Tlingit,EA004,0,0-5%,1880,with special reference to the Alexis Creek and Redstone bands,
Nd9,Lillooet,xd1207,lill1248,Lillooet,Salishan,EA004,0,0-5%,1860,,
Ne1,Gros Ventre,xd1208,gros1243,Gros Ventre,Algic,EA004,0,0-5%,1880,Gros Ventre Tribe,
Ne10,Arikara,xd1209,arik1262,Arikara,Caddoan,EA004,0,0-5%,1860,,
Ne11,Assiniboine,xd1210,assi1247,Assiniboine,Siouan,EA004,0,0-5%,1870,,
Ne12,Blackfoot,xd1211,pieg1239,Piegan,Algic,EA004,0,0-5%,1850,,
Ne13,Kainai,xd1212,bloo1239,Blood,Algic,EA004,0,0-5%,1850,,
Ne14,Bungi,xd1213,west1510,Western Ojibwa,Algic,EA004,0,0-5%,1850,,
Ne15,Hidatsa,xd1214,hida1246,Hidatsa,Siouan,EA004,0,0-5%,1860,Hidatsa Village,
Ne16,Karankawa,xd1215,kara1289,Karankawa,,EA004,0,0-5%,1800,,
Ne17,Kiowa,xd1216,kiow1266,Kiowa,Kiowa-Tanoan,EA004,0,0-5%,1860,,
Ne18,Piegan,xd1217,pieg1239,Piegan,Algic,EA004,0,0-5%,1850,,
Ne19,Plains Cree,xd1218,plai1258,Plains Cree,Algic,EA004,0,0-5%,1850,,
Ne2,Kiowa Apache,xd1219,kiow1264,Kiowa Apache,Athabaskan-Eyak-Tlingit,EA004,0,0-5%,1870,,
Ne20,Santee,xd1220,dako1258,Dakota,Siouan,EA004,0,0-5%,1850,,
Ne21,Coahuilteco,xd1221,coah1252,Coahuilteco,,EA004,0,0-5%,1760,,
Ne3,Comanche,xd1222,coma1245,Comanche,Uto-Aztecan,EA004,0,0-5%,1870,Comanche Tribe,
Ne4,Crow,xd1223,crow1244,Crow,Siouan,EA004,0,0-5%,1870,,
Ne5,Cheyenne,xd1224,chey1247,Cheyenne,Algic,EA004,0,0-5%,1860,,
Ne6,Mandan,xd1225,mand1446,Mandan,Siouan,EA004,0,0-5%,1830,,
Ne7,Sarcee,xd1226,sars1236,Sarsi,Athabaskan-Eyak-Tlingit,EA004,0,0-5%,1880,,
Ne8,Teton,xd1227,lako1247,Lakota,Siouan,EA004,0,0-5%,1870,,
Ne9,Arapaho,xd1228,arap1274,Arapaho,Algic,EA004,0,0-5%,1860,,
Nf10,Iowa,xd1230,iowa1246,Iowa,Siouan,EA004,0,0-5%,1870,,
Nf11,Otoe,xd1231,otoo1241,Oto,Siouan,EA004,0,0-5%,1870,,
Nf12,Ponca,xd1232,ponc1241,Ponca,Siouan,EA004,0,0-5%,1850,,
Nf13,Shawnee,xd1233,shaw1249,Shawnee,Algic,EA004,0,0-5%,1820,with special reference to the Kiskopotha band,
Nf14,Caddo,xd1234,cadd1256,Caddo,Caddoan,EA004,0,0-5%,,,
Nf15,Kickapoo,xd1235,kick1244,Kickapoo,Algic,EA004,0,0-5%,1870,,
Nf2,Ho Chunk,xd1236,hoch1243,Ho-Chunk,Siouan,EA004,0,0-5%,1850,,
Nf3,Omaha,xd1237,omah1248,Omaha,Siouan,EA004,0,0-5%,1850,Omaha Tribe,
Nf4,Myaamia,xd1238,miam1252,Miami,Algic,EA004,0,0-5%,1720,,
Nf5,Wichita,xd1239,wich1260,Wichita,Caddoan,EA004,0,0-5%,1860,,
Nf6,Pawnee,xd1240,pawn1254,Pawnee,Caddoan,EA004,0,0-5%,1867,Skidi Band or subtribe,
Nf7,Fox,xd1241,mesk1242,Meskwaki,Algic,EA004,0,0-5%,1830,Tama Reservation,
Nf8,Hasinai,xd1242,cadd1256,Caddo,Caddoan,EA004,0,0-5%,1770,,
Nf9,Menominee,xd1243,meno1252,Menominee,Algic,EA004,0,0-5%,1870,,
Ng1,Huron,xd1244,wyan1247,Wyandot,Iroquoian,EA004,0,0-5%,1640,Bear and Cord Subtribes,
Ng10,Seneca,xd1245,sene1264,Seneca,Iroquoian,EA004,0,0-5%,1750,with special reference to the Seneca tribe,
Ng11,Yuchi,xd1246,yuch1247,Yuchi,,EA004,0,0-5%,1750,,
Ng12,Choctaw,xd1247,choc1276,Choctaw,Muskogean,EA004,0,0-5%,1760,,
Ng13,Abenaki,xd1248,peno1243,Penobscot,Algic,EA004,0,0-5%,,,
Ng14,Chickasaw,xd1249,chic1270,Chickasaw,Muskogean,EA004,0,0-5%,,,
Ng15,Chitimacha,xd1250,chit1248,Chitimacha,,EA004,0,0-5%,1750,,
Ng3,Muscogee,xd1252,cree1270,Creek,Muskogean,EA004,0,0-5%,1750,Upper division in Alabama,
Ng4,Penobscot,xd1253,peno1243,Penobscot,Algic,EA004,0,0-5%,1900,,
Ng5,Cherokee,xd1254,cher1273,Cherokee,Iroquoian,EA004,0,0-5%,1750,,
Ng6,Delaware,xd1255,unam1242,Unami,Algic,EA004,0,0-5%,1700,with special reference to the Munsee,
Ng7,Natchez,xd1256,natc1249,Natchez,,EA004,0,0-5%,1700,Natchez Kingdom,
Ng8,Timucua,xd1257,timu1245,Timucua,,EA004,0,0-5%,1560,,
Nh1,Chiricahua,xd1259,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,EA004,0,0-5%,1880,Central band,
Nh15,Mescalero,xd1265,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,EA004,0,0-5%,1870,,
Nh16,Jicarilla,xd1266,jica1244,Jicarilla Apache,Athabaskan-Eyak-Tlingit,EA004,0,0-5%,1870,"Jicarilla Reservation, Dulce, New Mexico",
Nh17,Western Apache,xd1267,west2615,Western Apache,Athabaskan-Eyak-Tlingit,EA004,0,0-5%,1870,,
Nh19,Cocopa,xd1269,coco1261,Cocopa,Cochimi-Yuman,EA004,0,0-5%,1850,,
Nh20,Kamia,xd1271,kumi1248,Tipai,Cochimi-Yuman,EA004,0,0-5%,1860,,
Nh21,Mojave,xd1272,moha1256,Mohave,Cochimi-Yuman,EA004,0,0-5%,1850,Fort Mohave and Colorado River Reservation,
Nh22,Quechan,xd1273,quec1382,Quechan,Cochimi-Yuman,EA004,0,0-5%,1860,,
Nh23,Kewyipaya,xd1274,yava1252,Yavapai,Cochimi-Yuman,EA004,0,0-5%,1870,,
Nh24,Lipan Apache,xd1275,lipa1241,Lipan Apache,Athabaskan-Eyak-Tlingit,EA004,0,0-5%,1880,,
Nh27,Kewa,xd1278,sant1425,Santo Domingo,Keresan,EA004,0,0-5%,1930,,
Nh4,Zuni,xd1280,zuni1245,Zuni,,EA004,0,0-5%,1910,Pueblo,
Nh5,Maricopa,xd1281,mari1440,Maricopa,Cochimi-Yuman,EA004,0,0-5%,1850,,
Nh7,Cochiti,xd1283,coch1273,Cochiti,Keresan,EA004,0,0-5%,1890,,
Nh8,Jemez,xd1284,jeme1245,Towa,Kiowa-Tanoan,EA004,0,0-5%,1920,,
Ni2,Tohono O'odham,xd1287,toho1246,Tohono O'odam,Uto-Aztecan,EA004,0,0-5%,1930,,
Ni4,Seri,xd1289,seri1257,Seri,,EA004,0,0-5%,1900,,
Ni5,Chichimeca,xd1290,chic1272,Chichimeca-Jonaz,Otomanguean,EA004,0,0-5%,1570,,
Ni6,Pima,xd1291,akim1239,Akimel O'odham,Uto-Aztecan,EA004,0,0-5%,1840,,
Ni7,Yaqui,xd1292,yaqu1251,Yaqui,Uto-Aztecan,EA004,0,0-5%,1870,,
Ni8,Opata,xd1293,opat1246,Teguima,Uto-Aztecan,EA004,0,0-5%,1550,,
Ni9,Tepehuán,xd1294,nort2959,Northern Tepehuan,Uto-Aztecan,EA004,0,0-5%,1920,,
Nj11,Huastec,xd1297,huas1242,Huastec,Mayan,EA004,0,0-5%,,,
Nj13,Otomí,xd1299,mezq1235,Mezquital Otomi,Otomanguean,EA004,0,0-5%,1900,,
Nj3,Sierra Popoluca,xd1302,high1276,Highland Popoluca,Mixe-Zoque,EA004,0,0-5%,1940,Town and environs of Soteapan,
Nj8,Tarasco,xd1307,pure1242,Purepecha,Tarascan,EA004,0,0-5%,1500,,
Sa1,Guna,xd1309,bord1248,Border Kuna,Chibchan,EA004,0,0-5%,1940,San Blas Archipelago,
Sa10,Lacandon,xd1310,laca1243,Lacandon,Mayan,EA004,0,0-5%,1900,,
Sa11,Kaqchikel,xd1311,kaqc1270,Kaqchikel,Mayan,EA004,0,0-5%,1880,,
Sa12,Lenca,xd1312,lenc1242,Lenca-Honduras,Lencan,EA004,0,0-5%,1948,,
Sa14,Ngäbe,xd1314,ngab1239,Ngäbere,Chibchan,EA004,0,0-5%,,,
Sa16,Tolupan,xd1316,toll1241,Tol,Jicaquean,EA004,0,0-5%,,,
Sa4,Emberá,xd1320,nort2972,Northern Emberá,Chocoan,EA004,0,0-5%,1960,with special reference to those of Panama,
Sa6,Yucatec Maya,xd1322,yuca1254,Yucatec Maya,Mayan,EA004,0,0-5%,1520,,
Sa7,Garifuna,xd1323,gari1256,Garifuna,Arawakan,EA004,0,0-5%,1940,,
Sb1,Callinago,xd1326,isla1278,Island Carib,Arawakan,EA004,0,0-5%,1650,Dominica Island,
Sb3,Barí (Motilon),xd1328,yukp1241,Yukpa,Cariban,EA004,0,0-5%,1940,with special reference to the Iroka,
Sb4,Cariña,xd1329,taba1267,Tabajari,Cariban,EA004,0,0-5%,1950,with special reference to the Cachama group,
Sb5,Paraujano,xd1330,para1316,Paraujano,Arawakan,EA004,0,0-5%,1950,,
Sb7,Yupa,xd1332,yukp1241,Yukpa,Cariban,EA004,0,0-5%,1950,with special reference to the Pariri,
Sb8,Taíno,xd1333,tain1254,Taino,Arawakan,EA004,0,0-5%,1520,,
Sc1,Warao,xd1335,wara1303,Warao,,EA004,0,0-5%,1950,,
Sc10,Lokono,xd1336,araw1276,Lokono,Arawakan,EA004,0,0-5%,1900,,
Sc11,Camaracoto,xd1337,cama1252,Camaracoto,Cariban,EA004,0,0-5%,1930,,
Sc12,Macushi,xd1338,macu1259,Macushi,Cariban,EA004,0,0-5%,1910,,
Sc13,Panare,xd1339,enap1235,Panare,Cariban,EA004,0,0-5%,1950,,
Sc14,Rucuyen,xd1340,waya1269,Wayana,Cariban,EA004,0,0-5%,1890,,
Sc15,Taulípang,xd1341,taul1252,Taulipang,Cariban,EA004,0,0-5%,1910,,
Sc16,Ye'kuana,xd1342,maqu1238,Maquiritari,Cariban,EA004,0,0-5%,1920,with special reference to the Makitare,
Sc17,Piapoco,xd1343,piap1246,Piapoco,Arawakan,EA004,0,0-5%,1950,,
Sc18,Ndyuka,xd1344,ndyu1242,Aukan,Indo-European,EA004,0,0-5%,1960,,
Sc3,Barama River Carib,xd1346,mura1272,Murato,Cariban,EA004,0,0-5%,1930,Barama River,
Sc4,Guahibo,xd1347,guah1255,Guahibo,Guahiboan,EA004,0,0-5%,1950,with special reference to the non-agricultural groups,
Sc5,Wapishana,xd1348,wapi1253,Wapishana,Arawakan,EA004,0,0-5%,1900,,
Sc6,Saramaccan ,xd1349,sara1340,Saramaccan,Indo-European,EA004,0,0-5%,1920,Upper Suriname River; Akwa on Morini River,
Sc7,Yabarana,xd1350,yaba1248,Yabarana,Cariban,EA004,0,0-5%,1950,,
Sc8,Piaroa,xd1351,piar1243,Piaroa,Jodi-Saliban,EA004,0,0-5%,1950,,
Sc9,Curripaco,xd1352,curr1243,Curripaco,Arawakan,EA004,0,0-5%,1950,,
Sd1,Munduruku,xd1353,mund1330,Mundurukú,Tupian,EA004,0,0-5%,1950,Cabrura village,
Sd2,Tapirapé,xd1354,tapi1254,Tapirapé,Tupian,EA004,0,0-5%,1930,,
Sd3,Palikur,xd1355,pali1279,Palikúr,Arawakan,EA004,0,0-5%,1920,,
Sd4,Guaica,xd1356,yano1262,Yanomámi,Yanomamic,EA004,0,0-5%,1950,,
Sd5,Sateré Mawé,xd1357,sate1243,Sateré-Mawé,Tupian,EA004,0,0-5%,1950,,
Sd6,Shiriana,xd1358,nina1238,Ninam,Yanomamic,EA004,0,0-5%,1960,,
Sd7,Wai-wai,xd1359,waiw1244,Waiwai,Cariban,EA004,0,0-5%,1950,,
Sd8,Sanema,xd1360,sanu1240,Sanumá,Yanomamic,EA004,0,0-5%,1950,,
Sd9,Yanomami,xd1361,yano1261,Yanomamö,Yanomamic,EA004,0,0-5%,1965,Shamatari Tribe; Bisaasi-teri,
Se1,Sirionó,xd1362,siri1273,Sirionó,Tupian,EA004,0,0-5%,1940,Vicinity of the Rio Blanco,
Se10,Cocama,xd1363,coca1259,Cocama-Cocamilla,Tupian,EA004,0,0-5%,1670,,
Se11,Chácobo,xd1364,chac1251,Chácobo,Pano-Tacanan,EA004,0,0-5%,1960,,
Se12,Tucano,xd1365,tuca1252,Tucano,Tucanoan,EA004,0,0-5%,1950,,
Se2,Ticuna,xd1366,ticu1245,Ticuna,Ticuna-Yuri,EA004,0,0-5%,1940,,
Se3,Shuar,xd1367,shua1257,Shuar,Chicham,EA004,0,0-5%,1930,,
Se4,Yagua,xd1368,yagu1244,Yagua,Peba-Yagua,EA004,0,0-5%,1940,,
Se5,Cubeo,xd1369,cube1242,Cubeo,Tucanoan,EA004,0,0-5%,1940,Village on Caduiari River,
Se6,Witoto,xd1370,muru1274,Murui Huitoto,Huitotoan,EA004,0,0-5%,1910,,
Se8,Amahuaca,xd1372,amah1246,Amahuaca,Pano-Tacanan,EA004,0,0-5%,1950,Upper Inuya River,
Se9,Shipibo-Conibo,xd1373,ship1254,Shipibo-Conibo,Pano-Tacanan,EA004,0,0-5%,1920,,
Sf4,U'wa,xd1377,cent2150,Central Tunebo,Chibchan,EA004,0,0-5%,1950,,
Sf6,Muisca,xd1379,chib1270,Chibcha,Chibchan,EA004,0,0-5%,1540,,
Sf7,Asháninka,xd1380,ajyi1238,Ajyíninka Apurucayali,Arawakan,EA004,0,0-5%,1900,,
Sf8,Piro,xd1381,yine1238,Yine,Arawakan,EA004,0,0-5%,1950,,
Sg1,Yahgan,xd1383,yama1264,Yámana,,EA004,0,0-5%,1870,Eastern and central,
Sg3,Ona,xd1385,onaa1245,Selk'nam,Chonan,EA004,0,0-5%,1880,with special reference to the Shelknam,
Sg4,Tehuelche,xd1386,tehu1242,Tehuelche,Chonan,EA004,0,0-5%,1870,Equestrian,
Sg5,Alacaluf,xd1387,qawa1238,Qawasqar,Kawesqar,EA004,0,0-5%,1900,with special reference to the southern bands,
Sh5,Choroti,xd1392,iyow1239,Iyo'wujwa Chorote,Matacoan,EA004,0,0-5%,1910,,
Sh6,Chamacoco,xd1393,cham1315,Chamacoco,Zamucoan,EA004,0,0-5%,1890,,
Sh9,Lengua,xd1396,leng1262,Lengua,Lengua-Mascoy,EA004,0,0-5%,1890,Those in contact with mission,
Si1,Bororo,xd1397,boro1282,Bororo,Bororoan,EA004,0,0-5%,1920,Kejara,
Si10,Kuikuru,xd1398,kuik1246,Kuikúro-Kalapálo,Cariban,EA004,0,0-5%,1950,,
Si2,Trumai,xd1399,trum1247,Trumai,,EA004,0,0-5%,1930,Village of Vanivani,
Si3,Bacairi,xd1400,baka1277,Bakairí,Cariban,EA004,0,0-5%,1940,Simao Lopes,
Si4,Nambikwara,xd1401,sout2994,Southern Nambikuára,Nambiquaran,EA004,0,0-5%,1940,Cocozu Group,
Si5,Kamayurá,xd1402,kama1373,Kamayurá,Tupian,EA004,0,0-5%,1940,,
Si6,Guató,xd1403,guat1253,Guató,,EA004,0,0-5%,1900,,
Si7,Paresi,xd1404,pare1272,Parecís,Arawakan,EA004,0,0-5%,1910,with special reference to the Cozarimi,
Si8,Umotina,xd1405,umot1240,Umotína,Bororoan,EA004,0,0-5%,1940,,
Si9,Aweti,xd1406,awet1244,Awetí,Tupian,EA004,0,0-5%,1940,,
Sj1,Carajá,xd1407,kara1500,Karajá,Nuclear-Macro-Je,EA004,0,0-5%,1950,,
Sj10,Cayua,xd1408,mbya1239,Mbyá Guaraní,Tupian,EA004,0,0-5%,1950,Taquapiri,
Sj11,Shavante,xd1409,xava1240,Xavánte,Nuclear-Macro-Je,EA004,0,0-5%,1958,Village of Sao Domingo,
Sj2,Sherente,xd1410,xere1240,Xerénte,Nuclear-Macro-Je,EA004,0,0-5%,1850,,
Sj3,Aweikoma,xd1411,xokl1240,Xokleng,Nuclear-Macro-Je,EA004,0,0-5%,1910,Duque de Caxias Reservation,
Sj4,Canela,xd1412,cane1242,Canela-Krahô,Nuclear-Macro-Je,EA004,0,0-5%,1930,Ramcocamecra or Canella,
Sj5,Aimoré,xd1413,kren1239,Krenak,Nuclear-Macro-Je,EA004,0,0-5%,1880,Naknenuk subtribe,
Sj7,Apinaye,xd1415,apin1244,Apinayé,Nuclear-Macro-Je,EA004,0,0-5%,1920,,
Sj8,Tupinambá,xd1416,tupi1273,Tupinambá,Tupian,EA004,0,0-5%,1600,Hinterland of Rio de Janeiro,
Sj9,Kayapo,xd1417,kaya1330,Kayapó,Nuclear-Macro-Je,EA004,0,0-5%,1950,,
ec12,Nganasan,xd620,ngan1291,Nganasan,Uralic,EA004,0,0-5%,1930,Avam (Western) group,
ec13,Itelmen,xd621,itel1242,Itelmen,Chukotko-Kamchatkan,EA004,0,0-5%,1710,those of Eastern Kamchatka,
ec14,Ungazikmit,xd622,cent2128,Central Siberian Yupik,Eskimo-Aleut,EA004,0,0-5%,1880,those of South-Eastern Chukotka,
ec15,Mansi,xd623,mans1258,Northern Mansi,Uralic,EA004,0,0-5%,1880,Middle Northern Sos'va group,
ec17,Negidal,xd625,negi1245,Negidal,Tungusic,EA004,0,0-5%,1890,Upper Amgun' River group,
ec18,Ulch,xd626,ulch1241,Ulch,Tungusic,EA004,0,0-5%,1890,Ulch people as a whole,
ec19,Orok,xd627,orok1265,Orok,Tungusic,EA004,0,0-5%,1890,Northern group,
ec20,Oroch,xd629,oroc1248,Oroch,Tungusic,EA004,0,0-5%,1890,Oroch people as a whole,
ec21,Udihe,xd630,udih1248,Udihe,Tungusic,EA004,0,0-5%,1890,Hor River group,
Ab21a,Kisama,xd23,sama1300,Sama,Atlantic-Congo,EA004,1,6-15%,1930,,
Ac10,Chewa,xd34,chew1246,Chewa,Atlantic-Congo,EA004,1,6-15%,1920,,
Ac12,Chokwe,xd36,chok1245,Chokwe,Atlantic-Congo,EA004,1,6-15%,1920,,
Ac13,Tonga,xd37,tong1321,Tonga (Nyasa),Atlantic-Congo,EA004,1,6-15%,1950,,
Ac14,Bakongo,xd38,sans1272,Cimbala-Cizali,Atlantic-Congo,EA004,1,6-15%,1900,,
Ac15,Mbala,xd39,mbal1257,Mbala,Atlantic-Congo,EA004,1,6-15%,1900,,
Ac16,Mitsogho,xd40,tsog1243,Tsogo,Atlantic-Congo,EA004,1,6-15%,1940,,
Ac18,Sundi,xd42,koon1244,South-Central Kikongo,Atlantic-Congo,EA004,1,6-15%,1910,,
Ac19,Teke,xd43,teke1278,Teke-Eboo-Nzikou,Atlantic-Congo,EA004,1,6-15%,1880,,
Ac20,Yaka,xd45,yaka1269,Yaka-Pelende-Lonzo,Atlantic-Congo,EA004,1,6-15%,1920,,
Ac21,Bunda,xd46,mpuo1241,Mbuun,Atlantic-Congo,EA004,1,6-15%,1910,,
Ac22,Dzing,xd47,ding1239,Ding,Atlantic-Congo,EA004,1,6-15%,1930,,
Ac23,Lele,xd48,lele1265,Lele (Democratic Republic of Congo),Atlantic-Congo,EA004,1,6-15%,1950,with special reference to the western Lele,
Ac25,Songo,xd50,song1299,Nsong,Atlantic-Congo,EA004,1,6-15%,1930,with reference to the tribe of this name on the Luniunga and Gobari rivers,
Ac26,Yanzi,xd51,yans1239,Yansi,Atlantic-Congo,EA004,1,6-15%,1920,,
Ac27,Luchazi,xd52,luch1239,Luchazi,Atlantic-Congo,EA004,1,6-15%,1930,,
Ac28,Luimbe,xd53,luim1238,Luimbi,Atlantic-Congo,EA004,1,6-15%,1930,,
Ac31,Buye,xd57,buyu1239,Buyu,Atlantic-Congo,EA004,1,6-15%,1910,,
Ac33,Lala,xd59,lala1264,Lala-Bisa,Atlantic-Congo,EA004,1,6-15%,1940,,
Ac34,Luapula,xd60,luun1238,Luunda,Atlantic-Congo,EA004,1,6-15%,1940,,
Ac35,Shila,xd61,luba1250,Luba-Katanga,Atlantic-Congo,EA004,1,6-15%,1900,,
Ac36,Tumbuka,xd62,tumb1250,Tumbuka,Atlantic-Congo,EA004,1,6-15%,1920,,
Ac38,Nyanja,xd64,nucl1395,Nuclear Nyanja,Atlantic-Congo,EA004,1,6-15%,1910,,
Ac39,Nyasa,xd65,mwer1247,Mwera (Nyasa),Atlantic-Congo,EA004,1,6-15%,1920,,
Ac4,Kuba,xd66,bush1247,Bushoong,Atlantic-Congo,EA004,1,6-15%,1910,"with special reference to the Bushoong, the central subtribe",
Ac40,Sena,xd67,nucl1396,Sena,Atlantic-Congo,EA004,1,6-15%,1900,,
Ac41,Makonde,xd68,mako1251,Makonde,Atlantic-Congo,EA004,1,6-15%,1900,,
Ac42,Makua,xd69,makh1264,Makhuwa,Atlantic-Congo,EA004,1,6-15%,1900,,
Ac6,Ndembu,xd72,lund1266,Lunda,Atlantic-Congo,EA004,1,6-15%,1930,,
Ac7,Yao,xd73,yaoo1241,Yao,Atlantic-Congo,EA004,1,6-15%,1920,,
Ac8,Yombe,xd74,yomb1244,Yombe,Atlantic-Congo,EA004,1,6-15%,1930,,
Ac9,Ngoni,xd75,ngon1269,Ngoni,Atlantic-Congo,EA004,1,6-15%,1940,with special reference to the Mpezeni group of Fort Jameson,
Ad1,Bajuni,xd76,baju1245,Bajuni,Atlantic-Congo,EA004,1,6-15%,1950,,
Ad14,Luguru,xd81,lugu1238,Luguru,Atlantic-Congo,EA004,1,6-15%,1930,Morogoro District,
Ad15,Iwa,xd82,nyam1275,Nyamwanga,Atlantic-Congo,EA004,1,6-15%,1900,,
Ad19,Fipa,xd86,fipa1238,Fipa,Atlantic-Congo,EA004,1,6-15%,1910,,
Ad20,Nyamwezi,xd88,nyam1276,Nyamwezi,Atlantic-Congo,EA004,1,6-15%,1920,,
Ad21,Pimbwe,xd89,pimb1238,Pimbwe,Atlantic-Congo,EA004,1,6-15%,1930,,
Ad27,Kwere,xd95,kwer1261,Kwere,Atlantic-Congo,EA004,1,6-15%,1880,,
Ad30,Digo,xd99,digo1243,Digo,Atlantic-Congo,EA004,1,6-15%,1890,,
Ad44,Konjo,xd114,konz1239,Konzo,Atlantic-Congo,EA004,1,6-15%,1920,,
Ad47,Sumbwa,xd117,sumb1240,Sumbwa,Atlantic-Congo,EA004,1,6-15%,1900,,
Ad51,Ngulu,xd122,ngul1246,Ngulu,Atlantic-Congo,EA004,1,6-15%,1930,,
Ad7,Ganda,xd124,gand1255,Ganda,Atlantic-Congo,EA004,1,6-15%,1880,Kyaddondo district (V: Kampala),
Ae1,Amba,xd127,amba1263,Amba (Uganda),Atlantic-Congo,EA004,1,6-15%,1950,with special reference to those of Bwamba in Uganda,
Ae12,Duala,xd130,dual1243,Duala,Atlantic-Congo,EA004,1,6-15%,1940,,
Ae16,Lulua,xd134,luba1249,Luba-Lulua,Atlantic-Congo,EA004,1,6-15%,1910,,
Ae17,Rega,xd135,lega1249,Lega-Shabunda,Atlantic-Congo,EA004,1,6-15%,1900,,
Ae18,Songye,xd136,song1303,Songe,Atlantic-Congo,EA004,1,6-15%,1900,,
Ae20,Ekonda,xd139,ekon1238,Ekonda Mongo,Atlantic-Congo,EA004,1,6-15%,1940,,
Ae21,Kela,xd140,yela1238,Yela-Kela,Atlantic-Congo,EA004,1,6-15%,1920,,
Ae22,Kutsu,xd141,kusu1252,Kusu,Atlantic-Congo,EA004,1,6-15%,1900,with special reference to the Bankutu,
Ae23,Lalia,xd142,ngan1302,Ngando-Lalia,Atlantic-Congo,EA004,1,6-15%,1930,,
Ae24,Mongo,xd143,long1393,Longo (Democratic Republic of Congo),Atlantic-Congo,EA004,1,6-15%,1920,,
Ae25,Tetela,xd144,tete1250,Tetela,Atlantic-Congo,EA004,1,6-15%,1920,with special reference to the northern Tetela,
Ae26,Topoke,xd145,poke1238,Poke,Atlantic-Congo,EA004,1,6-15%,1910,,
Ae27,Lokele,xd146,kele1255,Kele-Foma,Atlantic-Congo,EA004,1,6-15%,1910,"The Smith reference describes a Protestant Mission near Stanley Falls, Upper Congo",
Ae28,Ngala,xd147,ling1263,Lingala,Atlantic-Congo,EA004,1,6-15%,1900,,
Ae29,Poto,xd148,luse1252,Lusengo,Atlantic-Congo,EA004,1,6-15%,1900,,
Ae3,Fang,xd149,fang1246,Fang (Equatorial Guinea),Atlantic-Congo,EA004,1,6-15%,1910,,
