society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,code,code_label,focal_year,sub_case,comment
Nf13,Shawnee,xd1233,shaw1249,Shawnee,Algic,EA040,1,Absence or near absence,1820,with special reference to the Kiskopotha band,
Nf14,Caddo,xd1234,cadd1256,Caddo,Caddoan,EA040,1,Absence or near absence,,,
Nf2,Ho Chunk,xd1236,hoch1243,Ho-Chunk,Siouan,EA040,1,Absence or near absence,1850,,
Nf4,Myaamia,xd1238,miam1252,Miami,Algic,EA040,1,Absence or near absence,1720,,
Nf8,Hasinai,xd1242,cadd1256,Caddo,Caddoan,EA040,1,Absence or near absence,1770,,
Nf9,Menominee,xd1243,meno1252,Menominee,Algic,EA040,1,Absence or near absence,1870,,
Ng1,Huron,xd1244,wyan1247,Wyandot,Iroquoian,EA040,1,Absence or near absence,1640,Bear and Cord Subtribes,
Ng10,Seneca,xd1245,sene1264,Seneca,Iroquoian,EA040,1,Absence or near absence,1750,with special reference to the Seneca tribe,
Ng11,Yuchi,xd1246,yuch1247,Yuchi,,EA040,1,Absence or near absence,1750,,
Ng12,Choctaw,xd1247,choc1276,Choctaw,Muskogean,EA040,1,Absence or near absence,1760,,
Ng3,Muscogee,xd1252,cree1270,Creek,Muskogean,EA040,1,Absence or near absence,1750,Upper division in Alabama,
Ng5,Cherokee,xd1254,cher1273,Cherokee,Iroquoian,EA040,1,Absence or near absence,1750,,
Ng6,Delaware,xd1255,unam1242,Unami,Algic,EA040,1,Absence or near absence,1700,with special reference to the Munsee,
Ng7,Natchez,xd1256,natc1249,Natchez,,EA040,1,Absence or near absence,1700,Natchez Kingdom,
Ng8,Timucua,xd1257,timu1245,Timucua,,EA040,1,Absence or near absence,1560,,
Nh15,Mescalero,xd1265,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,EA040,1,Absence or near absence,1870,,
Nh20,Kamia,xd1271,kumi1248,Tipai,Cochimi-Yuman,EA040,1,Absence or near absence,1860,,
Nh21,Mojave,xd1272,moha1256,Mohave,Cochimi-Yuman,EA040,1,Absence or near absence,1850,Fort Mohave and Colorado River Reservation,
Nh22,Quechan,xd1273,quec1382,Quechan,Cochimi-Yuman,EA040,1,Absence or near absence,1860,,
Nh23,Kewyipaya,xd1274,yava1252,Yavapai,Cochimi-Yuman,EA040,1,Absence or near absence,1870,,
Nh5,Maricopa,xd1281,mari1440,Maricopa,Cochimi-Yuman,EA040,1,Absence or near absence,1850,,
Ni2,Tohono O'odham,xd1287,toho1246,Tohono O'odam,Uto-Aztecan,EA040,1,Absence or near absence,1930,,
Ni4,Seri,xd1289,seri1257,Seri,,EA040,1,Absence or near absence,1900,,
Ni5,Chichimeca,xd1290,chic1272,Chichimeca-Jonaz,Otomanguean,EA040,1,Absence or near absence,1570,,
Ni6,Pima,xd1291,akim1239,Akimel O'odham,Uto-Aztecan,EA040,1,Absence or near absence,1840,,"Aboriginally, but subsequently plow cultivaton (EA039 code ""2"") and 'bovine' (EA040 code ""7"")"
Ni7,Yaqui,xd1292,yaqu1251,Yaqui,Uto-Aztecan,EA040,1,Absence or near absence,1870,,"Aboriginally, but 'no plow animals' (EA039 code ""1""), 'bovine' (EA040 code ""7""), and 'milking, more often than sporadically' (EA041 code ""2"")"
Nj2,Aztec,xd1301,clas1250,Classical Nahuatl,Uto-Aztecan,EA040,1,Absence or near absence,1520,City & environs of Tenochtitlan,
Nj8,Tarasco,xd1307,pure1242,Purepecha,Tarascan,EA040,1,Absence or near absence,1500,,
Sa4,Emberá,xd1320,nort2972,Northern Emberá,Chocoan,EA040,1,Absence or near absence,1960,with special reference to those of Panama,
Sa6,Yucatec Maya,xd1322,yuca1254,Yucatec Maya,Mayan,EA040,1,Absence or near absence,1520,,
Sa7,Garifuna,xd1323,gari1256,Garifuna,Arawakan,EA040,1,Absence or near absence,1940,,
Sb1,Callinago,xd1326,isla1278,Island Carib,Arawakan,EA040,1,Absence or near absence,1650,Dominica Island,
Sb3,Barí (Motilon),xd1328,yukp1241,Yukpa,Cariban,EA040,1,Absence or near absence,1940,with special reference to the Iroka,
Sb4,Cariña,xd1329,taba1267,Tabajari,Cariban,EA040,1,Absence or near absence,1950,with special reference to the Cachama group,
Sb5,Paraujano,xd1330,para1316,Paraujano,Arawakan,EA040,1,Absence or near absence,1950,,
Sb7,Yupa,xd1332,yukp1241,Yukpa,Cariban,EA040,1,Absence or near absence,1950,with special reference to the Pariri,
Sb8,Taíno,xd1333,tain1254,Taino,Arawakan,EA040,1,Absence or near absence,1520,,
Sc1,Warao,xd1335,wara1303,Warao,,EA040,1,Absence or near absence,1950,,
Sc10,Lokono,xd1336,araw1276,Lokono,Arawakan,EA040,1,Absence or near absence,1900,,
Sc11,Camaracoto,xd1337,cama1252,Camaracoto,Cariban,EA040,1,Absence or near absence,1930,,
Sc12,Macushi,xd1338,macu1259,Macushi,Cariban,EA040,1,Absence or near absence,1910,,
Sc13,Panare,xd1339,enap1235,Panare,Cariban,EA040,1,Absence or near absence,1950,,
Sc15,Taulípang,xd1341,taul1252,Taulipang,Cariban,EA040,1,Absence or near absence,1910,,
Sc16,Ye'kuana,xd1342,maqu1238,Maquiritari,Cariban,EA040,1,Absence or near absence,1920,with special reference to the Makitare,
Sc17,Piapoco,xd1343,piap1246,Piapoco,Arawakan,EA040,1,Absence or near absence,1950,,
Sc18,Ndyuka,xd1344,ndyu1242,Aukan,Indo-European,EA040,1,Absence or near absence,1960,,
Sc3,Barama River Carib,xd1346,mura1272,Murato,Cariban,EA040,1,Absence or near absence,1930,Barama River,
Sc4,Guahibo,xd1347,guah1255,Guahibo,Guahiboan,EA040,1,Absence or near absence,1950,with special reference to the non-agricultural groups,
Sc5,Wapishana,xd1348,wapi1253,Wapishana,Arawakan,EA040,1,Absence or near absence,1900,,
Sc6,Saramaccan ,xd1349,sara1340,Saramaccan,Indo-European,EA040,1,Absence or near absence,1920,Upper Suriname River; Akwa on Morini River,
Sc7,Yabarana,xd1350,yaba1248,Yabarana,Cariban,EA040,1,Absence or near absence,1950,,
Sc8,Piaroa,xd1351,piar1243,Piaroa,Jodi-Saliban,EA040,1,Absence or near absence,1950,,
Sc9,Curripaco,xd1352,curr1243,Curripaco,Arawakan,EA040,1,Absence or near absence,1950,,
Sd1,Munduruku,xd1353,mund1330,Mundurukú,Tupian,EA040,1,Absence or near absence,1950,Cabrura village,
Sd2,Tapirapé,xd1354,tapi1254,Tapirapé,Tupian,EA040,1,Absence or near absence,1930,,
Sd3,Palikur,xd1355,pali1279,Palikúr,Arawakan,EA040,1,Absence or near absence,1920,,
Sd4,Guaica,xd1356,yano1262,Yanomámi,Yanomamic,EA040,1,Absence or near absence,1950,,
Sd5,Sateré Mawé,xd1357,sate1243,Sateré-Mawé,Tupian,EA040,1,Absence or near absence,1950,,But a few pigs are kept today
Sd6,Shiriana,xd1358,nina1238,Ninam,Yanomamic,EA040,1,Absence or near absence,1960,,
Sd7,Wai-wai,xd1359,waiw1244,Waiwai,Cariban,EA040,1,Absence or near absence,1950,,
Sd8,Sanema,xd1360,sanu1240,Sanumá,Yanomamic,EA040,1,Absence or near absence,1950,,
Sd9,Yanomami,xd1361,yano1261,Yanomamö,Yanomamic,EA040,1,Absence or near absence,1965,Shamatari Tribe; Bisaasi-teri,
Se1,Sirionó,xd1362,siri1273,Sirionó,Tupian,EA040,1,Absence or near absence,1940,Vicinity of the Rio Blanco,
Se11,Chácobo,xd1364,chac1251,Chácobo,Pano-Tacanan,EA040,1,Absence or near absence,1960,,
Se2,Ticuna,xd1366,ticu1245,Ticuna,Ticuna-Yuri,EA040,1,Absence or near absence,1940,,
Se4,Yagua,xd1368,yagu1244,Yagua,Peba-Yagua,EA040,1,Absence or near absence,1940,,
Se6,Witoto,xd1370,muru1274,Murui Huitoto,Huitotoan,EA040,1,Absence or near absence,1910,,
Se8,Amahuaca,xd1372,amah1246,Amahuaca,Pano-Tacanan,EA040,1,Absence or near absence,1950,Upper Inuya River,
Se9,Shipibo-Conibo,xd1373,ship1254,Shipibo-Conibo,Pano-Tacanan,EA040,1,Absence or near absence,1920,,
Sf4,U'wa,xd1377,cent2150,Central Tunebo,Chibchan,EA040,1,Absence or near absence,1950,,
Sf6,Muisca,xd1379,chib1270,Chibcha,Chibchan,EA040,1,Absence or near absence,1540,,
Sf7,Asháninka,xd1380,ajyi1238,Ajyíninka Apurucayali,Arawakan,EA040,1,Absence or near absence,1900,,
Sg1,Yahgan,xd1383,yama1264,Yámana,,EA040,1,Absence or near absence,1870,Eastern and central,
Sg3,Ona,xd1385,onaa1245,Selk'nam,Chonan,EA040,1,Absence or near absence,1880,with special reference to the Shelknam,
Sg5,Alacaluf,xd1387,qawa1238,Qawasqar,Kawesqar,EA040,1,Absence or near absence,1900,with special reference to the southern bands,
Sh5,Choroti,xd1392,iyow1239,Iyo'wujwa Chorote,Matacoan,EA040,1,Absence or near absence,1910,,But both small and large livestock have recently been introduced
Sh6,Chamacoco,xd1393,cham1315,Chamacoco,Zamucoan,EA040,1,Absence or near absence,1890,,
Sh7,Guaraní,xd1394,east2555,Eastern Bolivian Guaraní,Tupian,EA040,1,Absence or near absence,1900,,But some sheep and cattle are kept today
Sh9,Lengua,xd1396,leng1262,Lengua,Lengua-Mascoy,EA040,1,Absence or near absence,1890,Those in contact with mission,But a few livestock have recently been acquired
Si1,Bororo,xd1397,boro1282,Bororo,Bororoan,EA040,1,Absence or near absence,1920,Kejara,
Si10,Kuikuru,xd1398,kuik1246,Kuikúro-Kalapálo,Cariban,EA040,1,Absence or near absence,1950,,
Si2,Trumai,xd1399,trum1247,Trumai,,EA040,1,Absence or near absence,1930,Village of Vanivani,
Si3,Bacairi,xd1400,baka1277,Bakairí,Cariban,EA040,1,Absence or near absence,1940,Simao Lopes,
Si4,Nambikwara,xd1401,sout2994,Southern Nambikuára,Nambiquaran,EA040,1,Absence or near absence,1940,Cocozu Group,
Si5,Kamayurá,xd1402,kama1373,Kamayurá,Tupian,EA040,1,Absence or near absence,1940,,
Si6,Guató,xd1403,guat1253,Guató,,EA040,1,Absence or near absence,1900,,
Si7,Paresi,xd1404,pare1272,Parecís,Arawakan,EA040,1,Absence or near absence,1910,with special reference to the Cozarimi,But pigs are kept today
Si8,Umotina,xd1405,umot1240,Umotína,Bororoan,EA040,1,Absence or near absence,1940,,
Sj1,Carajá,xd1407,kara1500,Karajá,Nuclear-Macro-Je,EA040,1,Absence or near absence,1950,,
Sj10,Cayua,xd1408,mbya1239,Mbyá Guaraní,Tupian,EA040,1,Absence or near absence,1950,Taquapiri,But a few horses are kept today
Sj11,Shavante,xd1409,xava1240,Xavánte,Nuclear-Macro-Je,EA040,1,Absence or near absence,1958,Village of Sao Domingo,
Sj2,Sherente,xd1410,xere1240,Xerénte,Nuclear-Macro-Je,EA040,1,Absence or near absence,1850,,
Sj3,Aweikoma,xd1411,xokl1240,Xokleng,Nuclear-Macro-Je,EA040,1,Absence or near absence,1910,Duque de Caxias Reservation,
Sj5,Aimoré,xd1413,kren1239,Krenak,Nuclear-Macro-Je,EA040,1,Absence or near absence,1880,Naknenuk subtribe,
Sj7,Apinaye,xd1415,apin1244,Apinayé,Nuclear-Macro-Je,EA040,1,Absence or near absence,1920,,
Sj8,Tupinambá,xd1416,tupi1273,Tupinambá,Tupian,EA040,1,Absence or near absence,1600,Hinterland of Rio de Janeiro,
Sj9,Kayapo,xd1417,kaya1330,Kayapó,Nuclear-Macro-Je,EA040,1,Absence or near absence,1950,,
ec13,Itelmen,xd621,itel1242,Itelmen,Chukotko-Kamchatkan,EA040,1,Absence or near absence,1710,those of Eastern Kamchatka,
ec14,Ungazikmit,xd622,cent2128,Central Siberian Yupik,Eskimo-Aleut,EA040,1,Absence or near absence,1880,those of South-Eastern Chukotka,
ec18,Ulch,xd626,ulch1241,Ulch,Tungusic,EA040,1,Absence or near absence,1890,Ulch people as a whole,
ec20,Oroch,xd629,oroc1248,Oroch,Tungusic,EA040,1,Absence or near absence,1890,Oroch people as a whole,
ec21,Udihe,xd630,udih1248,Udihe,Tungusic,EA040,1,Absence or near absence,1890,Hor River group,
Ag16,Banyun,xd251,bain1259,Bainounk-Gujaher,Atlantic-Congo,EA040,2,Pigs,1930,,"Also a few cattle, sheep, and goats"
Ag17,Biafada,xd252,biaf1240,Biafada,Atlantic-Congo,EA040,2,Pigs,1940,,"Inferentially also a few cattle, sheep, and goats"
Ec9,Nanai,xd637,nana1257,Nanai,Tungusic,EA040,2,Pigs,1920,,
Eh5,Nicobarese,xd691,carn1240,Car Nicobarese,Austroasiatic,EA040,2,Pigs,1890,Car Nicobar of North Islands,
Ia1,Atayal,xd732,atay1247,Atayal,Austronesian,EA040,2,Pigs,1930,Atayal Tribe (but exdluding Sedeq),
Ia10,Bunun,xd733,bunu1267,Bunun,Austronesian,EA040,2,Pigs,1930,,
Ia15,Manobo,xd738,agus1235,Agusan Manobo,Austronesian,EA040,2,Pigs,1920,with special reference to those of the Agusan Valley,
Ia3,Ifugao,xd743,tuwa1243,Tuwali Ifugao,Austronesian,EA040,2,Pigs,1920,Kiangan Group,
Ia4,Subanun,xd744,cent2089,Central Subanen,Austronesian,EA040,2,Pigs,1950,with special reference to the Eastern Subanun,
Ia6,Paiwan,xd746,paiw1248,Paiwan,Austronesian,EA040,2,Pigs,1930,Su-Paiwan Village,
Ib1,Iban,xd750,iban1264,Iban,Austronesian,EA040,2,Pigs,1950,"Ulu Ai Group, Baleh",
Ib7,Mentaweians,xd756,ment1249,Mentawai,Austronesian,EA040,2,Pigs,1920,with special reference to those of North Pageh,
Ic10,Tobelorese,xd760,tobe1252,Tobelo,North Halmahera,EA040,2,Pigs,1910,Tobelo District,
Ic11,Ambonese,xd761,ambo1250,Ambonese Malay,Austronesian,EA040,2,Pigs,1950,Allang,
Ic2,Alorese,xd764,abui1241,Abui,Timor-Alor-Pantar,EA040,2,Pigs,1940,Abui of Atimelang Village,
Ic6,Tanimbarese,xd768,sela1259,Selaru,Austronesian,EA040,2,Pigs,1930,,
Ic8,Kei,xd770,keii1239,Kei,Austronesian,EA040,2,Pigs,1890,,
Ie1,Mee,xd785,ekar1243,Ekari,Nuclear Trans New Guinea,EA040,2,Pigs,1950,"Botukebo village, Kamu Valley,  Ijaaj-Pigome confederacy",
Ie10,Motu,xd786,motu1246,Motu,Austronesian,EA040,2,Pigs,1950,with special reference to the Western Motu,
Ie11,Kakoli,xd787,umbu1258,Umbu-Ungu,Nuclear Trans New Guinea,EA040,2,Pigs,1950,,
Ie12,Kwoma,xd788,kwom1262,Kwoma,Sepik,EA040,2,Pigs,1930,Hongwam subtribe; Rumbima,
Ie14,Miriam,xd790,meri1244,Meriam,Eastern Trans-Fly,EA040,2,Pigs,1900,,
Ie15,Abelam,xd791,ambu1247,Ambulas,Ndu,EA040,2,Pigs,1930,Kalabu; Northern Abelam,
Ie16,Kutubu,xd792,foii1241,Foi,East Kutubu,EA040,2,Pigs,1940,,
Ie17,Siane,xd793,sian1257,Siane,Nuclear Trans New Guinea,EA040,2,Pigs,1940,,
Ie18,Kimam,xd794,kima1246,Kimaama,Kolopom,EA040,2,Pigs,1940,Bamol Village,
Ie19,Marind-Amin,xd795,nucl1622,Marind,Anim,EA040,2,Pigs,1910,with special reference to the coastal inhabitants,
Ie2,Wantoat,xd796,want1252,Wantoat,Nuclear Trans New Guinea,EA040,2,Pigs,1920,,
Ie20,Koita,xd797,koit1244,Koitabu,Koiarian,EA040,2,Pigs,1900,,
Ie21,Mailu,xd798,mail1248,Mailu,Mailuan,EA040,2,Pigs,1900,,
Ie22,Mekeo,xd799,meke1243,Mekeo,Austronesian,EA040,2,Pigs,1900,,
Ie23,Muju,xd800,sout2940,South Muyu,Nuclear Trans New Guinea,EA040,2,Pigs,1950,,
Ie24,Koiari,xd801,gras1249,Grass Koiari,Koiarian,EA040,2,Pigs,1870,,
Ie25,Mafulu,xd802,fuyu1242,Fuyug,Goilalan,EA040,2,Pigs,1920,,
Ie26,Ngarawapum,xd803,adze1240,Adzera,Austronesian,EA040,2,Pigs,1940,,
Ie27,Banaro,xd804,bana1292,Banaro,,EA040,2,Pigs,1910,,
Ie28,Busama,xd805,buga1250,Bugawac,Austronesian,EA040,2,Pigs,1940,,
Ie29,Manam,xd806,mana1295,Manam,Austronesian,EA040,2,Pigs,1930,principally Tsogari,
Ie3,Arapesh,xd807,buki1249,Bukiyip,Nuclear Torricelli,EA040,2,Pigs,1930,with special reference to the Mountain Arapesh (Alitoa),
Ie31,Fore,xd809,fore1270,Fore,Nuclear Trans New Guinea,EA040,2,Pigs,1950,,
Ie32,Sio,xd810,sioo1240,Sio,Austronesian,EA040,2,Pigs,1964,,
Ie33,Soromadja,xd811,nucl1595,Kwerba,Greater Kwerba,EA040,2,Pigs,1950,with special reference to the village of Muramarew,
Ie35,Iatmul,xd813,iatm1242,Iatmul,Ndu,EA040,2,Pigs,1930,,
Ie38,Dani,xd816,midg1235,Mid Grand Valley Dani,Nuclear Trans New Guinea,EA040,2,Pigs,1960,with special reference to the Dugum group of the Grand Valley of the Balim River,
Ie39,Elema,xd817,orok1267,Orokolo,Eleman,EA040,2,Pigs,1920,with special reference to those of Orokolo Bay,
Ie4,Wogeo,xd818,woge1237,Wogeo,Austronesian,EA040,2,Pigs,1930,"Dap, Wonevaro district",
Ie5,Keraki,xd819,namb1293,Nambo,Morehead-Wasur,EA040,2,Pigs,1930,,
Ie6,Waropen,xd820,waro1242,Waropen,Austronesian,EA040,2,Pigs,1930,,
Ie7,Enga,xd821,enga1252,Enga,Nuclear Trans New Guinea,EA040,2,Pigs,1950,with special reference to the Mae group,
Ie8,Purari,xd822,pura1257,Purari,,EA040,2,Pigs,1910,with special reference to the Koriki,
Ie9,Orokaiva,xd823,orok1269,Orokaiva,Nuclear Trans New Guinea,EA040,2,Pigs,1920,,
If1,Palauans,xd824,pala1344,Palauan,Austronesian,EA040,2,Pigs,1940,"Ulimang, Badeldaob Island",Pigs were introduced by Europeans
If11,Kosraeans,xd826,kosr1238,Kosraean,Austronesian,EA040,2,Pigs,1860,,
If12,Bikinians,xd827,rali1241,Rälik,Austronesian,EA040,2,Pigs,1940,,
If14,Makin,xd829,bana1287,Banaban,Austronesian,EA040,2,Pigs,1890,Makin and Butiritari Islands (N),The pig was introduced by Europeans
If15,Carolinians,xd830,caro1242,Carolinian,Austronesian,EA040,2,Pigs,1930,,
If16,Lamotrek,xd831,lamo1243,Lamotrek,Austronesian,EA040,2,Pigs,1960,,
If17,Marshallese,xd832,rata1243,Ratak,Austronesian,EA040,2,Pigs,1900,with special reference to the island of Jaluit,
If2,Trukese,xd833,chuu1238,Chuukese,Austronesian,EA040,2,Pigs,1940,Romonum Island,
If3,Majuro,xd834,rata1243,Ratak,Austronesian,EA040,2,Pigs,1940,With special reference to the inhabitants of Majuro,
If4,Ifaluk,xd835,nucl1479,Nuclear Woleaian,Austronesian,EA040,2,Pigs,1940,with special reference to the inhabitants of Ifaluk atoll,
If5,Ponapeans,xd836,pohn1238,Pohnpeian,Austronesian,EA040,2,Pigs,1910,,
If6,Yapese,xd837,yape1248,Yapese,Austronesian,EA040,2,Pigs,1910,Island,
If7,Gilbert Onotoa,xd838,nuii1237,Nui,Austronesian,EA040,2,Pigs,1940,with special reference to the inhabitants of Onotoa,
If9,Ulithians,xd840,ulit1238,Ulithian,Austronesian,EA040,2,Pigs,1900,,
Ig1,Siuai,xd841,siwa1245,Siwai,South Bougainville,EA040,2,Pigs,1940,Northeastern group,
Ig10,Usiai,xd842,lele1270,Lele (Papua New Guinea),Austronesian,EA040,2,Pigs,1950,,
Ig11,Rossel Islanders,xd843,yele1255,Yele,,EA040,2,Pigs,1920,,
Ig12,Choiseulese,xd844,vagh1249,Vaghua,Austronesian,EA040,2,Pigs,1900,with special reference to the Varisi,
Ig14,Dahuni,xd846,suau1242,Suau,Austronesian,EA040,2,Pigs,1900,,
Ig2,Trobriands,xd852,kili1267,Kilivila,Austronesian,EA040,2,Pigs,1910,Kiriwina Island,
Ig20,Kaoka,xd853,long1395,Longgu,Austronesian,EA040,2,Pigs,1920,with special reference to the village of Longgu,
Ig21,Tangu,xd854,tang1355,Tanggu,Lower Sepik-Ramu,EA040,2,Pigs,1930,with special reference to Boieng Island,
Ig3,Kurtatchi,xd855,tinp1237,Tinputz,Austronesian,EA040,2,Pigs,1930,,
Ig4,Lesu,xd856,nots1237,Notsi,Austronesian,EA040,2,Pigs,1930,Lesu Village,
Ig5,Dobuans,xd857,dobu1241,Dobu,Austronesian,EA040,2,Pigs,1920,,
Ig6,Ulawans,xd858,saaa1240,Sa'a,Austronesian,EA040,2,Pigs,1900,,
Ig7,Lakalai,xd859,naka1262,Nakanai,Austronesian,EA040,2,Pigs,1950,,
Ig9,Manus,xd861,tita1241,Titan,Austronesian,EA040,2,Pigs,1920,Peri Village,
Ih1,Mota,xd862,mota1237,Mota,Austronesian,EA040,2,Pigs,1890,,
Ih10,Tannese,xd863,sout2869,Southwest Tanna,Austronesian,EA040,2,Pigs,1920,Whitsands,
Ih14,Mbau Fijians,xd867,bauu1243,Bau (Fijian),Austronesian,EA040,2,Pigs,1840,"Bau Chiefdom, Vanua Levu",
Ih2,Seniang,xd868,sout2857,Nahavaq,Austronesian,EA040,2,Pigs,1930,Malekula Island,
Ih3,Bunlap,xd869,saaa1241,Sa,Austronesian,EA040,2,Pigs,1950,Bunlap Village,
Ih4,Lau,xd870,laua1243,Lauan,Austronesian,EA040,2,Pigs,1920,Lau Island,
Ih5,Ajie,xd871,ajie1238,Ajië,Austronesian,EA040,2,Pigs,1860,Neje Chiefdom,
Ih6,Rotumans,xd872,rotu1241,Rotuman,Austronesian,EA040,2,Pigs,1890,,
Ih7,Lifu,xd873,dehu1237,Dehu,Austronesian,EA040,2,Pigs,1910,,
Ih8,Vanua Levu,xd874,nort2843,Northeast Vanua Levu,Austronesian,EA040,2,Pigs,1940,with special reference to the village of Nakaroka,
Ih9,Santa Cruz Islanders,xd875,natu1246,Natügu,Austronesian,EA040,2,Pigs,1930,Graciosa Bay,
Ii1,American Samoans,xd876,samo1305,Samoan,Austronesian,EA040,2,Pigs,1920,with special reference to American Samoa,
Ii12,Tongans,xd878,tong1325,Tonga (Tonga Islands),Austronesian,EA040,2,Pigs,1920,Pangai,
Ii13,Uveans,xd879,wall1257,East Uvean,Austronesian,EA040,2,Pigs,1830,,
Ii14,Upolu Samoans,xd880,samo1305,Samoan,Austronesian,EA040,2,Pigs,1829,,
Ii3,Pukapukans,xd882,puka1242,Pukapuka,Austronesian,EA040,2,Pigs,1930,,
Ii4,Ellice,xd883,tuva1244,Tuvalu,Austronesian,EA040,2,Pigs,1890,with special reference to the inhabitants of Vaitupu,
Ii7,Kapingamarangi,xd886,kapi1249,Kapingamarangi,Austronesian,EA040,2,Pigs,1910,,
Ii8,Futunans,xd887,east2447,East Futuna,Austronesian,EA040,2,Pigs,1840,,
Ij3,Marquesans,xd892,nort2845,North Marquesan,Austronesian,EA040,2,Pigs,1900,,
Ij6,Hawaiians,xd895,hawa1245,Hawaiian,Austronesian,EA040,2,Pigs,1800,,
Ij8,Tahitians,xd897,tahi1242,Tahitian,Austronesian,EA040,2,Pigs,1900,,
Nj3,Sierra Popoluca,xd1302,high1276,Highland Popoluca,Mixe-Zoque,EA040,2,Pigs,1940,Town and environs of Soteapan,"Also a few horses, mules, and cattle"
Sa1,Guna,xd1309,bord1248,Border Kuna,Chibchan,EA040,2,Pigs,1940,San Blas Archipelago,
Sa12,Lenca,xd1312,lenc1242,Lenca-Honduras,Lencan,EA040,2,Pigs,1948,,
Sa3,Ch'orti',xd1319,chor1273,Chortí,Mayan,EA040,2,Pigs,1930,,"Also a few cattle, which ""are of little importance"""
Sa5,Bribri,xd1321,brib1243,Bribri,Chibchan,EA040,2,Pigs,1950,,
Sb2,Cágaba,xd1327,cogu1240,Cogui,Chibchan,EA040,2,Pigs,1940,,"Also a few cattle, especially pack oxen"
Sc2,Pumé,xd1345,pume1238,Pumé,,EA040,2,Pigs,1950,,
Se10,Cocama,xd1363,coca1259,Cocama-Cocamilla,Tupian,EA040,2,Pigs,1670,,
Se3,Shuar,xd1367,shua1257,Shuar,Chicham,EA040,2,Pigs,1930,,"A few llamas were kept aboriginally; The Jivaro keep a few pigs, introduced by the Spaniards in the sixteenth century"
Se5,Cubeo,xd1369,cube1242,Cubeo,Tucanoan,EA040,2,Pigs,1940,Village on Caduiari River,
Sf3,Chachi,xd1376,chac1249,Cha'palaa,Barbacoan,EA040,2,Pigs,1910,Rio Cayapas Basin,
Sj4,Canela,xd1412,cane1242,Canela-Krahô,Nuclear-Macro-Je,EA040,2,Pigs,1930,Ramcocamecra or Canella,
Ab16,Lenge,xd17,leng1257,Lengue,Atlantic-Congo,EA040,3,Sheep/goats,1930,,
Ab21a,Kisama,xd23,sama1300,Sama,Atlantic-Congo,EA040,3,Sheep/goats,1930,,
Ac11,Luvale,xd35,luva1239,Luvale,Atlantic-Congo,EA040,3,Sheep/goats,1930,,A few cattle are kept today
Ac12,Chokwe,xd36,chok1245,Chokwe,Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ac13,Tonga,xd37,tong1321,Tonga (Nyasa),Atlantic-Congo,EA040,3,Sheep/goats,1950,,But a very few exceptional individuals keep cattle
Ac14,Bakongo,xd38,sans1272,Cimbala-Cizali,Atlantic-Congo,EA040,3,Sheep/goats,1900,,
Ac16,Mitsogho,xd40,tsog1243,Tsogo,Atlantic-Congo,EA040,3,Sheep/goats,1940,,
Ac17,Suku,xd41,suku1259,Suku,Atlantic-Congo,EA040,3,Sheep/goats,1910,Feshi territory lineage center,
Ac18,Sundi,xd42,koon1244,South-Central Kikongo,Atlantic-Congo,EA040,3,Sheep/goats,1910,,
Ac19,Teke,xd43,teke1278,Teke-Eboo-Nzikou,Atlantic-Congo,EA040,3,Sheep/goats,1880,,
Ac2,Pende,xd44,phen1239,Phende,Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ac20,Yaka,xd45,yaka1269,Yaka-Pelende-Lonzo,Atlantic-Congo,EA040,3,Sheep/goats,1920,,"A few cattle, which are not milked"
Ac21,Bunda,xd46,mpuo1241,Mbuun,Atlantic-Congo,EA040,3,Sheep/goats,1910,,
Ac22,Dzing,xd47,ding1239,Ding,Atlantic-Congo,EA040,3,Sheep/goats,1930,,
Ac23,Lele,xd48,lele1265,Lele (Democratic Republic of Congo),Atlantic-Congo,EA040,3,Sheep/goats,1950,with special reference to the western Lele,
Ac24,Sakata,xd49,saka1287,Sakata,Atlantic-Congo,EA040,3,Sheep/goats,1910,,
Ac25,Songo,xd50,song1299,Nsong,Atlantic-Congo,EA040,3,Sheep/goats,1930,with reference to the tribe of this name on the Luniunga and Gobari rivers,
Ac26,Yanzi,xd51,yans1239,Yansi,Atlantic-Congo,EA040,3,Sheep/goats,1920,,
Ac27,Luchazi,xd52,luch1239,Luchazi,Atlantic-Congo,EA040,3,Sheep/goats,1930,,But cattle are kept in the extreme west
Ac3,Bemba,xd55,town1238,Town Bemba,Atlantic-Congo,EA040,3,Sheep/goats,1900,Zambia branch,
Ac31,Buye,xd57,buyu1239,Buyu,Atlantic-Congo,EA040,3,Sheep/goats,1910,,
Ac33,Lala,xd59,lala1264,Lala-Bisa,Atlantic-Congo,EA040,3,Sheep/goats,1940,,A very few cattle were kept
Ac34,Luapula,xd60,luun1238,Luunda,Atlantic-Congo,EA040,3,Sheep/goats,1940,,
Ac36,Tumbuka,xd62,tumb1250,Tumbuka,Atlantic-Congo,EA040,3,Sheep/goats,1920,,But cattle were formerly kept
Ac37,Kunda,xd63,kund1255,Chikunda,Atlantic-Congo,EA040,3,Sheep/goats,1950,,
